年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,-,10.550000,8.100000,8.500000,11.560000,12.200000,11.630000,11.160000,10.210000,12.290000,11.290000,11.470000,12.100000,12.090000,12.470000,12.280000,10.170000,10.720000,10.430000,7.860000,12.080000,11.850000,13.760000,-
1999,-,10.910000,8.560000,8.550000,12.030000,12.360000,12.610000,11.240000,12.700000,12.160000,12.830000,12.360000,11.880000,11.960000,11.420000,13.160000,10.820000,11.160000,9.700000,8.840000,10.860000,12.250000,14.620000,-
2000,-,11.170000,9.190000,8.730000,11.890000,12.340000,12.230000,12.040000,11.200000,12.750000,12.120000,12.370000,12.400000,13.730000,12.090000,12.720000,12.380000,11.920000,10.740000,9.270000,11.040000,12.400000,15.140000,10.700000
2001,-,11.450000,9.050000,8.620000,12.550000,12.640000,12.460000,11.960000,12.160000,14.470000,13.590000,12.600000,13.540000,13.920000,11.770000,13.730000,11.590000,12.430000,12.450000,9.350000,12.480000,14.170000,16.580000,10.690000
2002,-,11.420000,8.550000,9.130000,12.440000,12.580000,12.450000,12.010000,12.780000,13.880000,13.540000,12.390000,13.210000,13.320000,12.140000,14.600000,12.400000,12.430000,11.930000,8.900000,12.520000,13.460000,18.290000,11.390000
2003,-,11.860000,9.040000,9.140000,13.200000,13.070000,13.350000,12.450000,11.740000,14.840000,13.490000,13.410000,14.270000,13.670000,13.230000,14.640000,12.730000,12.280000,12.610000,8.730000,12.580000,14.060000,15.870000,11.550000
2004,-,12.120000,8.990000,9.700000,12.920000,13.540000,12.470000,13.130000,11.850000,14.530000,14.630000,14.050000,16.060000,13.670000,12.660000,14.710000,12.760000,14.440000,12.430000,9.570000,12.490000,13.530000,18.440000,11.840000
2005,-,12.340000,9.260000,9.700000,12.440000,13.820000,13.320000,13.810000,13.390000,14.720000,15.360000,13.560000,14.970000,14.690000,13.470000,13.320000,13.610000,14.310000,12.300000,8.990000,13.790000,14.490000,18.120000,12.360000
2006,-,12.560000,9.720000,9.210000,13.350000,13.750000,13.580000,13.940000,13.890000,14.080000,15.640000,14.040000,15.340000,15.010000,12.600000,14.590000,13.130000,14.840000,12.970000,9.980000,13.820000,15.050000,17.980000,12.050000
2007,-,12.820000,9.240000,9.210000,13.380000,14.610000,14.470000,13.990000,13.910000,14.420000,15.590000,15.680000,15.490000,15.000000,14.030000,15.370000,15.560000,15.890000,13.320000,9.330000,14.790000,16.080000,17.700000,10.190000
2008,-,12.900000,9.430000,9.580000,13.130000,14.240000,14.540000,14.620000,14.350000,14.780000,16.350000,14.430000,16.390000,14.780000,15.250000,15.140000,13.350000,13.620000,13.950000,10.620000,13.670000,15.310000,18.690000,11.870000
2009,-,13.160000,9.270000,9.610000,14.320000,14.910000,15.100000,14.550000,15.300000,14.770000,16.660000,15.090000,16.800000,14.940000,15.540000,15.040000,15.550000,14.200000,12.920000,9.890000,13.840000,17.740000,20.340000,11.860000
2010,-,13.250000,9.430000,9.790000,14.380000,14.740000,14.900000,14.120000,15.340000,15.420000,15.960000,15.500000,16.070000,15.620000,15.570000,15.830000,16.470000,15.420000,12.890000,10.180000,15.300000,16.480000,19.510000,12.370000
2011,-,13.380000,9.690000,9.530000,14.100000,15.000000,14.460000,15.090000,14.060000,16.160000,16.360000,15.490000,16.410000,15.740000,16.420000,16.710000,15.860000,16.710000,12.770000,10.030000,15.290000,15.100000,21.990000,13.270000
2012,-,13.490000,9.600000,9.640000,14.630000,15.450000,14.790000,14.850000,14.940000,15.540000,16.950000,15.770000,17.190000,14.670000,17.470000,16.030000,15.510000,15.370000,13.030000,11.100000,15.480000,16.180000,19.940000,13.210000
2013,-,13.540000,9.720000,9.870000,14.120000,15.490000,14.160000,15.100000,14.380000,16.890000,18.290000,15.430000,17.400000,16.460000,16.150000,16.060000,17.210000,15.150000,13.860000,11.680000,13.930000,15.530000,20.230000,13.760000
2014,-,14.010000,10.120000,10.200000,14.070000,16.180000,15.450000,15.850000,14.960000,17.520000,17.020000,15.910000,17.510000,16.930000,16.740000,17.150000,17.860000,16.220000,15.270000,11.410000,14.710000,15.860000,20.080000,14.160000
